Target,TeamID1,TeamID2,Season,DayNum,min_MOR_1,min_SAG_1,min_WLK_1,max_MOR_1,max_SAG_1,max_WLK_1,mean_MOR_1,mean_SAG_1,mean_WLK_1,first_MOR_1,first_SAG_1,first_WLK_1,last_MOR_1,last_SAG_1,last_WLK_1,min_MOR_2,min_SAG_2,min_WLK_2,max_MOR_2,max_SAG_2,max_WLK_2,mean_MOR_2,mean_SAG_2,mean_WLK_2,first_MOR_2,first_SAG_2,first_WLK_2,last_MOR_2,last_SAG_2,last_WLK_2,Wins_1,Losses_1,Matches_1,Points_1,Avg_points_per_game_1,Wins_2,Losses_2,Matches_2,Points_2,Avg_points_per_game_2,together_matches_played,together_number_of_wins,together_winning_percentage,Seed_number_1,Seed_number_2,Avg_points_difference,Avg_points_ratio,Wins_difference,Wins_percentage_ratio,Seeds_difference,Seeds_ratio
0,1385,1408,1992,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,29.0,2085.0,71.89655172413794,21,8.0,29.0,2409.0,83.06896551724138,,,,7,10,-11.172413793103445,0.8655043586550436,0.9047619047619048,0.9047619047619048,-3,0.7
0,1352,1417,1992,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,11.0,30.0,2250.0,75.0,24,4.0,28.0,2351.0,83.96428571428571,,,,16,1,-8.964285714285708,0.8932369204593791,0.7916666666666666,0.7388888888888889,15,16.0
0,1328,1418,1992,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,8.0,26.0,2411.0,92.73076923076923,20,10.0,30.0,2407.0,80.23333333333333,,,,4,13,12.497435897435892,1.1557636381068037,0.9,1.0384615384615385,-9,0.3076923076923077
0,1191,1431,1992,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5.0,29.0,2320.0,80.0,21,6.0,27.0,1948.0,72.14814814814815,,,,8,9,7.851851851851848,1.108829568788501,1.1428571428571428,1.064039408866995,-1,0.8888888888888888
1,1181,1234,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2.0,30.0,2673.0,89.1,18,10.0,28.0,2264.0,80.85714285714286,,,,1,9,8.242857142857133,1.1019434628975264,1.5555555555555556,1.451851851851852,-8,0.1111111111111111
1,1199,1207,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,9.0,28.0,2335.0,83.39285714285714,17,9.0,26.0,1819.0,69.96153846153847,,,,3,6,13.431318681318672,1.1919814654833896,1.1176470588235294,1.0378151260504203,-3,0.5
1,1210,1425,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11.0,32.0,2590.0,80.9375,22,5.0,27.0,2117.0,78.4074074074074,,,,7,2,2.5300925925925952,1.0322685403873406,0.9545454545454546,0.8053977272727273,5,3.5
1,1231,1261,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6.0,29.0,2385.0,82.24137931034483,20,9.0,29.0,2540.0,87.58620689655173,,,,2,7,-5.344827586206904,0.9389763779527558,1.15,1.15,-5,0.2857142857142857
0,1116,1272,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,7.0,29.0,2580.0,88.96551724137932,20,10.0,30.0,2225.0,74.16666666666667,1.0,0.0,0.0,3,6,14.798850574712645,1.19953506392871,1.1,1.1379310344827587,-3,0.5
0,1104,1314,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8.0,33.0,2602.0,78.84848484848484,21,9.0,30.0,2549.0,84.96666666666667,,,,5,4,-6.118181818181824,0.9279931523948785,1.1904761904761905,1.0822510822510822,1,1.25
0,1163,1326,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,9.0,28.0,2230.0,79.64285714285714,23,5.0,28.0,2267.0,80.96428571428571,,,,9,1,-1.3214285714285694,0.9836788707543008,0.8260869565217391,0.8260869565217391,8,9.0
0,1281,1371,1992,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2109.0,78.11111111111111,20,8.0,28.0,2059.0,73.53571428571429,,,,5,4,4.5753968253968225,1.0622200636770815,0.95,0.9851851851851852,1,1.25
1,1153,1277,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,29.0,2291.0,79.0,21,7.0,28.0,2093.0,74.75,1.0,0.0,0.0,4,5,4.25,1.0568561872909699,1.1904761904761905,1.1494252873563218,-1,0.8
0,1235,1246,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,12.0,29.0,2283.0,78.72413793103448,26,6.0,32.0,2701.0,84.40625,,,,10,2,-5.682112068965523,0.9326813823743441,0.6538461538461539,0.7214854111405835,8,5.0
1,1269,1393,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4.0,31.0,2549.0,82.2258064516129,21,9.0,30.0,2251.0,75.03333333333333,,,,3,6,7.192473118279565,1.0958570384488613,1.2857142857142858,1.2442396313364055,-3,0.5
0,1190,1276,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5.0,26.0,2212.0,85.07692307692308,20,8.0,28.0,2195.0,78.39285714285714,,,,14,6,6.684065934065941,1.0852637112318206,1.05,1.1307692307692307,8,2.3333333333333335
1,1308,1418,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,7.0,29.0,2228.0,76.82758620689656,20,10.0,30.0,2407.0,80.23333333333333,,,,12,13,-3.405747126436779,0.9575519676804722,1.1,1.1379310344827587,-1,0.9230769230769231
1,1329,1408,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,7.0,30.0,2207.0,73.56666666666666,21,8.0,29.0,2409.0,83.06896551724138,,,,2,10,-9.502298850574718,0.8856095198560952,1.0952380952380953,1.0587301587301587,-8,0.2
0,1257,1417,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10.0,28.0,2174.0,77.64285714285714,24,4.0,28.0,2351.0,83.96428571428571,1.0,0.0,0.0,8,1,-6.321428571428569,0.9247128881327095,0.75,0.75,7,8.0
0,1242,1431,1992,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4.0,28.0,2366.0,84.5,21,6.0,27.0,1948.0,72.14814814814815,,,,1,9,12.351851851851848,1.1712012320328542,1.1428571428571428,1.1020408163265305,-8,0.1111111111111111
1,1181,1371,1992,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2.0,30.0,2673.0,89.1,20,8.0,28.0,2059.0,73.53571428571429,,,,1,4,15.564285714285703,1.2116561437591062,1.4,1.3066666666666666,-3,0.25
0,1199,1231,1992,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,9.0,28.0,2335.0,83.39285714285714,23,6.0,29.0,2385.0,82.24137931034483,,,,3,2,1.1514778325123132,1.014001197963462,0.8260869565217391,0.8555900621118012,1,1.5
1,1246,1269,1992,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6.0,32.0,2701.0,84.40625,27,4.0,31.0,2549.0,82.2258064516129,1.0,1.0,1.0,2,3,2.180443548387103,1.0265177520596314,0.9629629629629629,0.9328703703703703,-1,0.6666666666666666
0,1308,1417,1992,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,7.0,29.0,2228.0,76.82758620689656,24,4.0,28.0,2351.0,83.96428571428571,,,,12,1,-7.136699507389153,0.9150031534636766,0.9166666666666666,0.8850574712643678,11,12.0
1,1153,1431,1992,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,29.0,2291.0,79.0,21,6.0,27.0,1948.0,72.14814814814815,,,,4,9,6.851851851851848,1.0949691991786448,1.1904761904761905,1.1083743842364533,-5,0.4444444444444444
0,1210,1272,1992,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11.0,32.0,2590.0,80.9375,20,10.0,30.0,2225.0,74.16666666666667,,,,7,6,6.770833333333329,1.0912921348314606,1.05,0.984375,1,1.1666666666666667
1,1276,1329,1992,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8.0,28.0,2195.0,78.39285714285714,23,7.0,30.0,2207.0,73.56666666666666,,,,6,2,4.826190476190476,1.0656029516473557,0.8695652173913043,0.9316770186335404,4,3.0
0,1314,1326,1992,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,9.0,30.0,2549.0,84.96666666666667,23,5.0,28.0,2267.0,80.96428571428571,,,,4,1,4.00238095238096,1.049433906778415,0.9130434782608695,0.8521739130434782,3,4.0
1,1181,1246,1992,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2.0,30.0,2673.0,89.1,26,6.0,32.0,2701.0,84.40625,,,,1,2,4.693749999999994,1.0556090336912254,1.0769230769230769,1.1487179487179486,-1,0.5
1,1231,1417,1992,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6.0,29.0,2385.0,82.24137931034483,24,4.0,28.0,2351.0,83.96428571428571,1.0,0.0,0.0,2,1,-1.7229064039408826,0.979480485193388,0.9583333333333334,0.9252873563218391,1,2.0
1,1153,1272,1992,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,29.0,2291.0,79.0,20,10.0,30.0,2225.0,74.16666666666667,3.0,3.0,1.0,4,6,4.833333333333329,1.0651685393258425,1.25,1.293103448275862,-2,0.6666666666666666
1,1276,1326,1992,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8.0,28.0,2195.0,78.39285714285714,23,5.0,28.0,2267.0,80.96428571428571,2.0,0.0,0.0,6,1,-2.5714285714285694,0.9682399647110719,0.8695652173913043,0.8695652173913043,5,6.0
1,1181,1231,1992,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2.0,30.0,2673.0,89.1,23,6.0,29.0,2385.0,82.24137931034483,,,,1,2,6.858620689655169,1.0833962264150943,1.2173913043478262,1.1768115942028985,-1,0.5
0,1153,1276,1992,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,29.0,2291.0,79.0,20,8.0,28.0,2195.0,78.39285714285714,,,,4,6,0.6071428571428612,1.007744874715262,1.25,1.206896551724138,-2,0.6666666666666666
1,1181,1276,1992,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2.0,30.0,2673.0,89.1,20,8.0,28.0,2195.0,78.39285714285714,1.0,1.0,1.0,1,6,10.707142857142856,1.1365831435079727,1.4,1.3066666666666666,-5,0.16666666666666666
1,1116,1221,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8.0,28.0,2447.0,87.39285714285714,23,6.0,29.0,2499.0,86.17241379310344,,,,4,13,1.220443349753694,1.014162807980335,0.8695652173913043,0.9006211180124224,-9,0.3076923076923077
1,1140,1374,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,32.0,2596.0,81.125,18,7.0,25.0,1987.0,79.48,,,,7,10,1.644999999999996,1.020697030699547,1.3333333333333333,1.0416666666666667,-3,0.7
1,1143,1261,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2156.0,79.85185185185185,22,10.0,32.0,2533.0,79.15625,,,,6,11,0.6956018518518476,1.0087877059847055,0.8636363636363636,1.0235690235690236,-5,0.5454545454545454
1,1181,1356,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,7.0,30.0,2584.0,86.13333333333334,22,9.0,31.0,2399.0,77.38709677419355,,,,3,14,8.746236559139788,1.11301931360289,1.0454545454545454,1.0803030303030303,-11,0.21428571428571427
0,1191,1199,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6.0,28.0,2099.0,74.96428571428571,22,9.0,31.0,2682.0,86.51612903225806,,,,14,3,-11.551843317972356,0.8664775753701928,1.0,1.1071428571428572,11,4.666666666666667
1,1228,1253,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12.0,30.0,2286.0,76.2,20,9.0,29.0,2256.0,77.79310344827586,,,,6,11,-1.5931034482758548,0.9795212765957447,0.9,0.87,-5,0.5454545454545454
0,1123,1242,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,7.0,31.0,2191.0,70.6774193548387,22,6.0,28.0,2275.0,81.25,,,,15,2,-10.572580645161295,0.8698759305210918,1.0909090909090908,0.9853372434017595,13,7.5
0,1187,1314,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16.0,27.0,1833.0,67.88888888888889,28,4.0,32.0,2765.0,86.40625,,,,16,1,-18.517361111111114,0.7856941932891299,0.39285714285714285,0.4656084656084656,15,16.0
0,1345,1348,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9.0,27.0,1932.0,71.55555555555556,18,10.0,28.0,2176.0,77.71428571428571,,,,9,8,-6.158730158730151,0.9207516339869282,1.0,1.037037037037037,1,1.125
0,1112,1365,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3.0,27.0,2279.0,84.4074074074074,16,11.0,27.0,1852.0,68.5925925925926,,,,2,15,15.81481481481481,1.230561555075594,1.5,1.5,-13,0.13333333333333333
1,1371,1398,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6.0,32.0,2491.0,77.84375,19,8.0,27.0,2154.0,79.77777777777777,,,,2,15,-1.9340277777777715,0.975757311977716,1.368421052631579,1.1546052631578947,-13,0.13333333333333333
1,1385,1403,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10.0,28.0,2103.0,75.10714285714286,16,11.0,27.0,2128.0,78.81481481481481,,,,5,12,-3.7076719576719483,0.9529571697099893,1.125,1.0848214285714286,-7,0.4166666666666667
0,1281,1396,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13.0,29.0,2131.0,73.48275862068965,17,12.0,29.0,2003.0,69.06896551724138,,,,10,7,4.4137931034482705,1.0639041437843235,0.9411764705882353,0.9411764705882353,3,1.4285714285714286
0,1243,1408,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,29.0,2056.0,70.89655172413794,20,8.0,28.0,2147.0,76.67857142857143,,,,6,11,-5.782019704433495,0.9245940606780914,0.95,0.9172413793103448,-5,0.5454545454545454
0,1129,1435,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,7.0,26.0,1940.0,74.61538461538461,26,5.0,31.0,2595.0,83.70967741935483,,,,14,3,-9.09429280397022,0.8913591225729954,0.7307692307692307,0.871301775147929,11,4.666666666666667
0,1272,1443,1993,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11.0,29.0,2190.0,75.51724137931035,24,5.0,29.0,2518.0,86.82758620689656,,,,10,7,-11.310344827586206,0.8697378872120731,0.75,0.75,3,1.4285714285714286
1,1153,1164,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4.0,28.0,2059.0,73.53571428571429,22,7.0,29.0,2148.0,74.06896551724138,,,,2,15,-0.533251231527089,0.9928006118648577,1.0909090909090908,1.12987012987013,-13,0.13333333333333333
1,1203,1307,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2056.0,76.14814814814815,23,6.0,29.0,2008.0,69.24137931034483,,,,12,5,6.906768837803327,1.0997491515419804,0.8260869565217391,0.8872785829307569,7,2.4
1,1231,1460,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3.0,31.0,2707.0,87.3225806451613,19,9.0,28.0,2508.0,89.57142857142857,,,,1,16,-2.248847926267274,0.9748932448423111,1.4736842105263157,1.33106960950764,-15,0.0625
1,1234,1419,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,8.0,29.0,2246.0,77.44827586206897,25,4.0,29.0,2520.0,86.89655172413794,,,,4,13,-9.448275862068968,0.8912698412698412,0.84,0.84,-9,0.3076923076923077
1,1246,1351,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3.0,29.0,2509.0,86.51724137931035,19,10.0,29.0,2150.0,74.13793103448276,,,,1,16,12.379310344827587,1.1669767441860466,1.368421052631579,1.368421052631579,-15,0.0625
0,1174,1257,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7.0,28.0,2090.0,74.64285714285714,19,8.0,27.0,2168.0,80.29629629629629,,,,13,4,-5.653439153439152,0.9295927780706379,1.105263157894737,1.0657894736842106,9,3.25
1,1269,1335,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6.0,29.0,2152.0,74.20689655172414,22,4.0,26.0,1900.0,73.07692307692308,,,,3,14,1.1299734748010621,1.0154627949183304,1.0454545454545454,0.9373040752351097,-11,0.21428571428571427
0,1157,1276,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,9.0,28.0,2129.0,76.03571428571429,26,4.0,30.0,2479.0,82.63333333333334,,,,16,1,-6.597619047619048,0.920157897769838,0.7307692307692307,0.782967032967033,15,16.0
0,1304,1308,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10.0,30.0,2418.0,80.6,22,7.0,29.0,2235.0,77.06896551724138,,,,10,7,3.5310344827586135,1.0458165548098433,0.9090909090909091,0.8787878787878788,3,1.4285714285714286
0,1266,1329,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7.0,27.0,2005.0,74.25925925925925,15,8.0,23.0,1726.0,75.04347826086956,,,,12,5,-0.7842190016103103,0.9895498047294107,1.3333333333333333,1.1358024691358024,7,2.4
0,1210,1380,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,29.0,2256.0,77.79310344827586,16,9.0,25.0,2396.0,95.84,,,,4,13,-18.046896551724146,0.8116976570145644,1.1875,1.0237068965517242,-9,0.3076923076923077
0,1235,1417,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,29.0,2361.0,81.41379310344827,21,10.0,31.0,2422.0,78.12903225806451,,,,8,9,3.284760845383758,1.042042768871551,0.9047619047619048,0.9671592775041051,-1,0.8888888888888888
0,1338,1428,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10.0,27.0,2098.0,77.70370370370371,22,6.0,28.0,2161.0,77.17857142857143,,,,9,8,0.5251322751322789,1.0068041201775584,0.7727272727272727,0.8013468013468014,1,1.125
0,1264,1438,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6.0,29.0,2128.0,73.37931034482759,19,9.0,28.0,2096.0,74.85714285714286,,,,11,6,-1.477832512315274,0.9802579626217425,1.2105263157894737,1.1687840290381126,5,1.8333333333333333
0,1151,1448,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6.0,28.0,2350.0,83.92857142857143,19,8.0,27.0,2096.0,77.62962962962963,,,,12,5,6.298941798941797,1.0811409487459105,1.1578947368421053,1.1165413533834587,7,2.4
0,1309,1462,1993,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3.0,28.0,2051.0,73.25,22,5.0,27.0,1974.0,73.11111111111111,,,,8,9,0.13888888888888573,1.0018996960486322,1.1363636363636365,1.0957792207792207,-1,0.8888888888888888
1,1116,1385,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8.0,28.0,2447.0,87.39285714285714,18,10.0,28.0,2103.0,75.10714285714286,,,,4,5,12.285714285714278,1.1635758440323347,1.1111111111111112,1.1111111111111112,-1,0.8
1,1143,1181,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2156.0,79.85185185185185,23,7.0,30.0,2584.0,86.13333333333334,,,,6,3,-6.281481481481492,0.9270725834193325,0.8260869565217391,0.9178743961352657,3,2.0
1,1199,1408,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,9.0,31.0,2682.0,86.51612903225806,20,8.0,28.0,2147.0,76.67857142857143,,,,3,11,9.837557603686633,1.1282960469973105,1.1,0.9935483870967742,-8,0.2727272727272727
0,1140,1242,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,32.0,2596.0,81.125,22,6.0,28.0,2275.0,81.25,,,,7,2,-0.125,0.9984615384615385,1.0909090909090908,0.9545454545454546,5,3.5
1,1314,1348,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4.0,32.0,2765.0,86.40625,18,10.0,28.0,2176.0,77.71428571428571,,,,1,8,8.691964285714292,1.1118451286764708,1.5555555555555556,1.3611111111111112,-7,0.125
0,1365,1396,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11.0,27.0,1852.0,68.5925925925926,17,12.0,29.0,2003.0,69.06896551724138,,,,15,7,-0.47637292464878556,0.9931029381853146,0.9411764705882353,1.0108932461873639,8,2.142857142857143
0,1228,1435,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12.0,30.0,2286.0,76.2,26,5.0,31.0,2595.0,83.70967741935483,1.0,1.0,1.0,6,3,-7.50967741935483,0.9102890173410405,0.6923076923076923,0.7153846153846154,3,2.0
0,1371,1443,1993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6.0,32.0,2491.0,77.84375,24,5.0,29.0,2518.0,86.82758620689656,,,,2,7,-8.983836206896555,0.89653246624305,1.0833333333333333,0.9817708333333334,-5,0.2857142857142857
1,1153,1308,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4.0,28.0,2059.0,73.53571428571429,22,7.0,29.0,2235.0,77.06896551724138,,,,2,7,-3.533251231527089,0.954154682007031,1.0909090909090908,1.12987012987013,-5,0.2857142857142857
1,1203,1380,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2056.0,76.14814814814815,16,9.0,25.0,2396.0,95.84,,,,12,13,-19.69185185185185,0.7945341000432821,1.1875,1.099537037037037,-1,0.9230769230769231
1,1231,1462,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3.0,31.0,2707.0,87.3225806451613,22,5.0,27.0,1974.0,73.11111111111111,,,,1,9,14.211469534050181,1.1943818021374644,1.2727272727272727,1.1085043988269794,-8,0.1111111111111111
1,1246,1428,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3.0,29.0,2509.0,86.51724137931035,22,6.0,28.0,2161.0,77.17857142857143,,,,1,8,9.338669950738918,1.1210008137994862,1.1818181818181819,1.141065830721003,-7,0.125
1,1257,1329,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2168.0,80.29629629629629,15,8.0,23.0,1726.0,75.04347826086956,,,,4,5,5.252818035426728,1.0699969958370885,1.2666666666666666,1.0790123456790124,-1,0.8
1,1276,1417,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,30.0,2479.0,82.63333333333334,21,10.0,31.0,2422.0,78.12903225806451,,,,1,9,4.5043010752688275,1.0576520781723096,1.2380952380952381,1.2793650793650793,-8,0.1111111111111111
0,1269,1438,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6.0,29.0,2152.0,74.20689655172414,19,9.0,28.0,2096.0,74.85714285714286,,,,3,6,-0.6502463054187189,0.9913135035535667,1.2105263157894737,1.1687840290381126,-3,0.5
0,1234,1448,1993,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,8.0,29.0,2246.0,77.44827586206897,19,8.0,27.0,2096.0,77.62962962962963,,,,4,5,-0.18135376756066535,0.9976638589102396,1.105263157894737,1.029038112522686,-1,0.8
1,1199,1443,1993,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,9.0,31.0,2682.0,86.51612903225806,24,5.0,29.0,2518.0,86.82758620689656,,,,3,7,-0.3114571746384911,0.9964129237233851,0.9166666666666666,0.8575268817204301,-4,0.42857142857142855
1,1231,1257,1993,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3.0,31.0,2707.0,87.3225806451613,19,8.0,27.0,2168.0,80.29629629629629,,,,1,4,7.026284348865005,1.0875044637543152,1.4736842105263157,1.2835314091680814,-3,0.25
0,1143,1242,1993,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2156.0,79.85185185185185,22,6.0,28.0,2275.0,81.25,,,,6,2,-1.3981481481481524,0.9827920227920227,0.8636363636363636,0.8956228956228957,4,3.0
1,1246,1448,1993,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3.0,29.0,2509.0,86.51724137931035,19,8.0,27.0,2096.0,77.62962962962963,,,,1,5,8.887611749680715,1.1144873650960778,1.368421052631579,1.2740471869328494,-4,0.2
1,1153,1438,1993,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4.0,28.0,2059.0,73.53571428571429,19,9.0,28.0,2096.0,74.85714285714286,,,,2,6,-1.3214285714285694,0.9823473282442748,1.263157894736842,1.263157894736842,-4,0.3333333333333333
0,1203,1276,1993,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8.0,27.0,2056.0,76.14814814814815,26,4.0,30.0,2479.0,82.63333333333334,,,,12,1,-6.485185185185188,0.921518533458832,0.7307692307692307,0.811965811965812,11,12.0
0,1116,1314,1993,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8.0,28.0,2447.0,87.39285714285714,28,4.0,32.0,2765.0,86.40625,,,,4,1,0.9866071428571388,1.0114182381813484,0.7142857142857143,0.8163265306122449,3,4.0
1,1396,1435,1993,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,12.0,29.0,2003.0,69.06896551724138,26,5.0,31.0,2595.0,83.70967741935483,,,,7,3,-14.640711902113452,0.8251013221712844,0.6538461538461539,0.6989389920424404,4,2.3333333333333335
0,1231,1242,1993,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3.0,31.0,2707.0,87.3225806451613,22,6.0,28.0,2275.0,81.25,1.0,0.0,0.0,1,2,6.072580645161295,1.074739454094293,1.2727272727272727,1.1495601173020529,-1,0.5
0,1199,1246,1993,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,9.0,31.0,2682.0,86.51612903225806,26,3.0,29.0,2509.0,86.51724137931035,,,,3,1,-0.00111234705228469,0.9999871430591805,0.8461538461538461,0.7915632754342432,2,3.0
1,1276,1396,1993,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,30.0,2479.0,82.63333333333334,17,12.0,29.0,2003.0,69.06896551724138,,,,1,7,13.56436781609196,1.1963887502080213,1.5294117647058822,1.4784313725490197,-6,0.14285714285714285
0,1153,1314,1993,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4.0,28.0,2059.0,73.53571428571429,28,4.0,32.0,2765.0,86.40625,,,,2,1,-12.870535714285708,0.8510462412813228,0.8571428571428571,0.9795918367346939,1,2.0
0,1246,1276,1993,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3.0,29.0,2509.0,86.51724137931035,26,4.0,30.0,2479.0,82.63333333333334,,,,1,1,3.883908045977009,1.0470017109234813,1.0,1.0344827586206897,0,1.0
0,1242,1314,1993,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6.0,28.0,2275.0,81.25,28,4.0,32.0,2765.0,86.40625,,,,2,1,-5.15625,0.9403254972875226,0.7857142857142857,0.8979591836734694,1,2.0
0,1276,1314,1993,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,30.0,2479.0,82.63333333333334,28,4.0,32.0,2765.0,86.40625,1.0,1.0,1.0,1,1,-3.77291666666666,0.9563351416515974,0.9285714285714286,0.9904761904761905,0,1.0
